date,Brazil,China,EU27 & UK,France,Germany,India,Italy,Japan,ROW,Russia,Spain,UK,US
2021-03-10,0.222589,14.9737,2.66564,0.113078,0.762831,4.15365,0.248178,1.43505,9.94235,3.78713,0.084804,0.141868,3.12647
2021-03-11,0.219901,15.0049,1.82889,0.054617,0.314025,4.13042,0.231188,1.46328,9.97539,3.8409,0.067086,0.104625,3.38999
2021-03-12,0.227715,14.787,1.75725,0.053606,0.279995,3.97206,0.218385,1.57704,9.83151,3.80365,0.071464,0.09926,3.46616
2021-03-13,0.230448,14.2525,1.41799,0.047747,0.248366,3.86199,0.140624,1.37307,9.18626,3.70505,0.060277,0.087006,3.08868
2021-03-14,0.179818,14.1747,1.35578,0.049659,0.2505,3.83891,0.133895,1.16417,8.9962,3.5235,0.064423,0.091217,2.68679
2021-03-15,0.199709,14.0969,2.10185,0.074517,0.481299,4.00599,0.182695,1.32288,9.44251,3.56582,0.074493,0.214981,3.69321
2021-03-16,0.224958,14.071,2.50557,0.116416,0.682304,4.06184,0.216054,1.45539,9.63797,3.52769,0.063217,0.18787,4.04491
2021-03-17,0.222115,13.9257,2.6657,0.122047,0.786019,4.10673,0.227231,1.31625,9.88678,3.53373,0.052955,0.213362,3.64649
2021-03-18,0.216851,14.2266,2.90132,0.121519,0.857382,4.15467,0.272989,1.33974,9.90272,3.53633,0.061061,0.239279,3.53633
2021-03-19,0.212866,13.9646,2.68192,0.108501,0.703636,4.14668,0.280126,1.32188,9.72622,3.57052,0.061072,0.260945,3.70572
2021-03-20,0.199352,13.949,2.28703,0.105076,0.587074,4.10599,0.194235,1.21247,9.05926,3.59119,0.055088,0.209939,3.09573
2021-03-21,0.170043,13.879,1.85589,0.072243,0.435279,3.99726,0.155531,1.18673,8.80529,3.50204,0.059186,0.200171,2.69886
2021-03-22,0.206653,13.7155,2.73439,0.103252,0.78156,4.04276,0.231163,1.28534,9.26551,3.62419,0.084045,0.248132,3.15677
2021-03-23,0.217617,13.8115,2.8423,0.106375,0.899799,4.0373,0.245705,1.28047,9.72404,3.58664,0.110033,0.164256,3.17478
2021-03-24,0.227748,13.9827,2.66241,0.106387,0.776995,4.03185,0.241619,1.2367,9.72669,3.57373,0.106399,0.156314,3.18523
2021-03-25,0.227584,14.0009,2.69088,0.106173,0.839716,4.09198,0.23956,1.31772,9.67489,3.46425,0.10522,0.11144,3.64426
2021-03-26,0.229587,13.5806,2.19641,0.078372,0.568058,4.08147,0.232614,1.19737,9.73584,3.40878,0.096094,0.092722,3.41553
2021-03-27,0.243444,13.534,1.55752,0.048632,0.294276,4.10828,0.175767,1.07705,9.16764,3.3182,0.077657,0.067715,3.08303
2021-03-28,0.236161,13.6222,1.45333,0.049886,0.289079,3.97289,0.157864,1.1222,8.91358,3.12484,0.073927,0.05352,2.93726
2021-03-29,0.232415,13.4795,1.85052,0.067748,0.407221,3.64792,0.218742,1.08547,9.59308,3.24327,0.082316,0.074256,2.87383
2021-03-30,0.230311,13.6351,2.20916,0.092717,0.57981,3.7662,0.201361,1.14379,9.76477,3.21868,0.081418,0.152591,3.0112
2021-03-31,0.233582,13.7026,2.35966,0.094265,0.626136,3.94039,0.206455,1.06986,9.89182,3.1984,0.080828,0.197144,3.37346
2021-04-01,0.240488,14.1442,2.03357,0.045291,0.510557,3.93747,0.206006,1.09624,9.37583,3.18682,0.085563,0.15634,3.50419
2021-04-02,0.150856,14.0641,1.65715,0.016964,0.307466,4.0017,0.159687,1.13894,8.73003,3.1928,0.091155,0.154412,3.08706
2021-04-03,0.144706,13.9226,1.44563,0.015042,0.255579,4.04732,0.14179,1.00332,8.55564,3.12024,0.066808,0.160318,2.89859
2021-04-04,0.142809,13.9413,1.26442,0.013409,0.252215,3.9539,0.127457,1.04817,8.7302,3.02832,0.06404,0.098769,2.74429
2021-04-05,0.204963,13.8105,1.22612,0.022513,0.233677,4.0675,0.147786,1.16576,9.21686,3.19057,0.069276,0.065914,2.8495
2021-04-06,0.221684,13.9973,1.84125,0.072041,0.404112,4.05591,0.181538,1.23105,9.8863,3.17771,0.079723,0.116336,2.9185
2021-04-07,0.218464,14.032,2.2987,0.086019,0.526797,4.12237,0.241706,1.1403,10.2019,3.17998,0.092234,0.220497,3.07538
2021-04-08,0.221014,13.8719,2.42154,0.087125,0.597912,4.19438,0.250153,1.17586,10.1402,3.22388,0.11154,0.178682,3.21594
2021-04-09,0.222872,13.2073,2.38843,0.090559,0.5602,4.15521,0.254962,1.19116,9.68686,3.2525,0.125,0.212207,3.07734
2021-04-10,0.216393,13.2366,2.26129,0.083599,0.599993,4.11768,0.194901,1.04907,9.32941,3.2163,0.095588,0.217,2.97411
2021-04-11,0.184814,13.0738,1.8038,0.057141,0.461494,3.99638,0.155943,0.973601,9.09178,3.0949,0.077107,0.197264,2.8506
2021-04-12,0.222871,13.25,2.70696,0.088186,0.819723,4.11126,0.263652,1.17358,9.96717,3.10469,0.092515,0.286954,3.15453
2021-04-13,0.233513,13.0685,2.87168,0.092816,0.781129,4.17537,0.264807,1.31124,10.121,3.03871,0.144816,0.313098,3.26763
2021-04-14,0.228673,13.1032,2.97447,0.104837,0.864989,4.01965,0.264089,1.25223,10.085,2.99285,0.13273,0.307367,3.46402
2021-04-15,0.218533,13.0898,2.90747,0.102039,0.861596,4.00057,0.278918,1.19283,10.1094,2.97136,0.123462,0.287856,3.64183
2021-04-16,0.225247,12.6868,2.71944,0.10457,0.820199,4.00904,0.251724,1.26412,10.3033,2.95915,0.103621,0.264876,3.53366
2021-04-17,0.187552,12.7989,2.2759,0.088998,0.699481,3.90965,0.183795,1.16012,9.75753,2.91022,0.078417,0.224921,3.20745
2021-04-18,0.183307,12.6334,2.34082,0.095238,0.726209,3.87648,0.202795,0.929134,9.14661,2.8562,0.087691,0.227019,3.2045
2021-04-19,0.235003,12.6547,3.00733,0.104545,0.859828,3.95013,0.296411,1.05883,9.80536,2.97315,0.142584,0.293787,3.25527
2021-04-20,0.260029,12.6654,3.04028,0.10333,0.861697,4.01531,0.31251,1.07546,9.99971,2.96256,0.145173,0.29792,3.41596
2021-04-21,0.252971,12.5426,2.65515,0.098686,0.673272,3.93583,0.290653,1.05517,10.0144,3.02583,0.145884,0.242025,3.56137
2021-04-22,0.258345,12.6574,2.43467,0.093465,0.518767,3.80389,0.285486,1.08861,10.029,2.95008,0.132182,0.250152,3.33015
2021-04-23,0.249021,12.6494,2.3307,0.083969,0.544862,3.74555,0.234589,1.07593,10.1338,2.88952,0.092893,0.237859,3.29413
2021-04-24,0.202854,12.6441,1.7629,0.033892,0.404706,3.81114,0.153598,0.948913,9.78139,2.85658,0.077065,0.171028,3.23265
2021-04-25,0.191218,12.7161,1.63392,0.025181,0.357698,3.70607,0.155026,0.893311,9.38158,2.82188,0.088822,0.162799,2.71541
2021-04-26,0.233393,12.548,2.47741,0.0754,0.635337,3.92269,0.223121,1.02822,10.0412,3.01618,0.129633,0.230024,3.01847
2021-04-27,0.235898,12.5079,2.55374,0.079811,0.650687,3.96445,0.246489,1.10607,10.1563,3.02819,0.137624,0.237684,3.22421
2021-04-28,0.228685,12.6013,2.54544,0.080078,0.679986,3.99298,0.254582,1.19052,10.3341,3.01255,0.126164,0.210071,3.6066
2021-04-29,0.216574,12.6788,2.58109,0.080274,0.685313,3.98852,0.250971,1.1453,10.3458,2.96221,0.118455,0.245039,3.65609
2021-04-30,0.207488,12.6254,2.69461,0.081935,0.776615,3.96341,0.246532,0.919693,10.3423,2.88305,0.121657,0.273815,3.52694
2021-05-01,0.112757,11.8377,1.89451,0.026444,0.488556,3.78329,0.158382,0.849332,9.31891,2.69015,0.078492,0.250011,2.97457
2021-05-02,0.112029,11.4059,1.64949,0.024845,0.40759,3.67843,0.13431,0.775675,9.1349,2.54806,0.08881,0.230001,2.9564
2021-05-03,0.188936,11.5552,1.84379,0.040291,0.51222,3.69226,0.194829,0.722251,10.0224,2.57778,0.10195,0.134569,3.57999
2021-05-04,0.237209,12.0723,1.58869,0.023141,0.30527,3.7108,0.223494,0.721767,10.3302,2.64662,0.099176,0.112374,3.69826
2021-05-05,0.255864,11.963,1.80505,0.031887,0.367113,3.65432,0.190035,0.8811,10.3632,2.67698,0.084689,0.202753,3.78674
2021-05-06,0.259567,11.883,2.32385,0.057988,0.62514,3.59535,0.19936,0.872109,10.3307,2.60963,0.088319,0.25177,3.47011
2021-05-07,0.229782,12.4242,2.2812,0.047793,0.585638,3.57146,0.180568,1.05205,10.3129,2.57397,0.088627,0.246291,3.15698
2021-05-08,0.137751,12.5681,1.44798,0.019324,0.331017,3.67923,0.141372,0.890551,9.76053,2.51991,0.064533,0.118209,2.76231
2021-05-09,0.127992,12.6534,1.15213,0.019929,0.225016,3.52027,0.14132,0.819001,9.43362,2.35905,0.054133,0.100204,2.98495
2021-05-10,0.174426,12.8613,1.67267,0.029147,0.439407,3.56192,0.183953,0.986183,9.97019,2.40663,0.071485,0.11972,3.72141
2021-05-11,0.239584,13.0346,2.10488,0.045921,0.644505,3.46707,0.198916,1.1289,10.5273,2.46115,0.068849,0.187017,3.72489
2021-05-12,0.253526,12.9519,2.09149,0.042418,0.612216,3.2928,0.161246,1.1673,10.5349,2.41956,0.066378,0.234815,3.69186
2021-05-13,0.260702,12.8426,1.77038,0.022247,0.36028,3.11022,0.139656,1.18171,10.0265,2.36459,0.070087,0.256277,3.54384
2021-05-14,0.246856,12.8746,1.85801,0.02345,0.393445,3.32396,0.149291,1.1279,9.94045,2.36581,0.074664,0.265773,3.24085
2021-05-15,0.157546,12.8533,1.53222,0.015668,0.340047,3.34367,0.109398,1.02864,9.38793,2.27143,0.061446,0.230792,3.1365
2021-05-16,0.144271,12.7254,1.41719,0.016253,0.320806,3.04165,0.111008,0.984943,9.33141,2.18733,0.061,0.209924,3.19266
2021-05-17,0.237341,12.9946,1.93814,0.039503,0.456457,3.00292,0.151013,1.24174,10.1479,2.35494,0.089914,0.253231,3.55575
2021-05-18,0.286487,12.9119,2.09668,0.040922,0.528957,2.8909,0.162422,1.25163,10.5454,2.37335,0.087248,0.250163,3.69525
2021-05-19,0.295866,13.0852,2.14145,0.043396,0.556676,2.77073,0.153915,1.22965,10.4552,2.36062,0.093748,0.244705,3.89057
2021-05-20,0.314768,12.9999,1.8991,0.037017,0.508654,2.73751,0.151046,1.19553,10.5318,2.37526,0.107845,0.146351,3.83737
2021-05-21,0.301667,12.8053,1.40579,0.014023,0.255164,2.78254,0.174543,1.23116,10.5524,2.34497,0.085653,0.104108,3.65682
2021-05-22,0.243061,12.7227,1.2856,0.014162,0.213789,2.94097,0.111352,0.948944,10.3118,2.12646,0.081701,0.151678,3.66398
2021-05-23,0.213377,12.6561,1.2186,0.016586,0.239962,2.96507,0.124347,0.821592,9.99576,2.13045,0.084403,0.103259,3.722
2021-05-24,0.228118,12.8373,1.50423,0.014255,0.265113,3.08233,0.187768,1.09239,10.2882,2.31073,0.079401,0.159062,4.00408
2021-05-25,0.233331,12.6587,1.80949,0.025792,0.410621,3.04047,0.173809,1.05151,10.3388,2.33065,0.09482,0.164179,4.25974
2021-05-26,0.23129,12.7094,2.00972,0.030601,0.485857,2.93891,0.198097,1.0485,10.4535,2.35848,0.113467,0.203651,4.42132
2021-05-27,0.237713,12.7493,2.22692,0.044838,0.601663,2.91114,0.205569,1.18638,10.5509,2.3555,0.134424,0.211187,4.15048
2021-05-28,0.247629,12.9039,2.27418,0.047735,0.6394,3.01357,0.179783,1.0152,10.5356,2.37472,0.133851,0.231282,3.77984
2021-05-29,0.246772,13.1465,1.63631,0.014665,0.430843,3.17353,0.138598,0.865395,10.0746,2.26996,0.09624,0.185695,3.27991
2021-05-30,0.232489,13.1838,1.37695,0.016293,0.322237,3.03598,0.127298,0.803288,9.7759,2.16039,0.08539,0.139086,3.18626
2021-05-31,0.380977,13.3491,1.87661,0.028789,0.507933,3.13416,0.159339,1.00345,10.4416,2.28008,0.122415,0.125437,3.46944
2021-06-01,0.392649,13.3923,1.95631,0.028645,0.508801,2.94559,0.170944,1.05941,10.6409,2.31243,0.132531,0.15109,4.1266
2021-06-02,0.395442,13.0443,1.84699,0.017634,0.462385,3.20947,0.167133,1.166,10.4738,2.27983,0.14492,0.142367,4.32345
2021-06-03,0.321409,13.2037,1.83053,0.020216,0.466519,3.34299,0.204175,1.17517,10.5234,2.25857,0.118106,0.164573,4.34984
2021-06-04,0.339815,13.387,2.05276,0.039467,0.543071,3.43179,0.212919,1.25743,10.5508,2.25777,0.12454,0.172958,4.32873
2021-06-05,0.331525,13.4932,1.68302,0.022653,0.471958,3.32619,0.157484,0.940533,10.2383,2.16414,0.107911,0.146263,4.20007
2021-06-06,0.287218,13.6526,1.5482,0.018913,0.453862,3.2101,0.137812,0.915496,9.81758,2.15379,0.085692,0.165042,4.23663
2021-06-07,0.39008,13.7164,2.24407,0.049704,0.669427,3.29567,0.208997,1.11891,10.4081,2.30701,0.128317,0.185998,5.06604
2021-06-08,0.400267,13.8094,2.29222,0.053731,0.724322,3.31591,0.217203,1.22712,10.8645,2.29267,0.130851,0.152069,5.09371
2021-06-09,0.388248,13.998,2.23076,0.045418,0.710911,3.24671,0.212466,1.1989,10.8434,2.31719,0.126227,0.130589,5.24784
2021-06-10,0.391441,14.2823,2.19843,0.051019,0.700124,3.17725,0.196127,1.22027,10.8752,2.34792,0.123527,0.124137,5.09262
2021-06-11,0.397907,14.3407,2.03484,0.041917,0.639051,2.99,0.194295,1.26232,11.0556,2.33285,0.10205,0.102809,4.82598
2021-06-12,0.389825,14.2796,1.39322,0.014759,0.323204,2.9537,0.142473,1.1043,10.5402,2.15797,0.080298,0.102769,4.87721
2021-06-13,0.313966,13.921,1.27883,0.011655,0.294114,2.75813,0.128521,1.07514,10.2099,2.13199,0.103591,0.098667,4.89314
2021-06-14,0.337385,13.913,1.97842,0.03565,0.553409,3.01193,0.220657,1.26534,10.6884,2.2978,0.135629,0.118017,5.29448
2021-06-15,0.383643,14.4709,2.31748,0.049057,0.707615,2.98661,0.251282,1.31899,11.0532,2.43249,0.140755,0.15458,5.32693
2021-06-16,0.392614,14.6064,2.45355,0.052457,0.744362,3.03328,0.278147,1.34191,10.9219,2.49508,0.153868,0.1544,4.97913
2021-06-17,0.396974,14.6462,2.418,0.047841,0.684577,3.08785,0.276517,1.25046,10.9872,2.45296,0.162709,0.207988,5.03877
2021-06-18,0.394432,14.7605,2.37126,0.039793,0.718237,3.12394,0.269297,1.29026,11.0014,2.44498,0.141063,0.17572,5.17268
2021-06-19,0.376076,14.6808,1.85943,0.024497,0.540781,3.03498,0.179377,1.11698,10.669,2.37865,0.115855,0.152646,4.86454
2021-06-20,0.311832,14.6701,1.50271,0.012895,0.41592,2.81779,0.167084,0.951482,10.2226,2.33175,0.067591,0.154062,4.63444
2021-06-21,0.365321,14.8056,2.14212,0.036878,0.650624,3.16124,0.256436,1.16802,10.6919,2.55217,0.110718,0.156724,4.95329
2021-06-22,0.369472,14.6595,2.44018,0.043976,0.751984,3.4321,0.288083,1.29684,10.9148,2.64746,0.127355,0.179475,4.65251
2021-06-23,0.377696,14.3673,2.64459,0.047939,0.812931,3.53643,0.323118,1.28946,10.8621,2.73002,0.118671,0.215628,4.29441
2021-06-24,0.369525,14.4789,2.57969,0.046647,0.791901,3.42913,0.313497,1.28535,10.7387,2.75134,0.093767,0.202602,4.56549
2021-06-25,0.36966,14.447,2.44171,0.047808,0.757739,3.40545,0.288963,1.29688,10.6749,2.71112,0.102653,0.156029,4.80188
2021-06-26,0.372349,14.4895,1.9328,0.037852,0.56723,3.39231,0.221614,1.15575,10.0908,2.58701,0.079527,0.165204,4.83902
2021-06-27,0.318613,14.447,1.69403,0.017036,0.456984,3.45011,0.203791,1.10052,9.86194,2.5278,0.074048,0.16137,5.24355
2021-06-28,0.374629,14.71,2.50439,0.05224,0.730186,3.73671,0.297192,1.30738,10.7363,2.6501,0.098308,0.222585,5.86669
2021-06-29,0.384585,14.4364,2.62299,0.063228,0.743019,3.89922,0.30437,1.36657,10.8099,2.60925,0.128414,0.221148,6.0213
2021-06-30,0.407441,14.6728,2.55775,0.053286,0.727518,3.80571,0.301822,1.36487,10.5306,2.5383,0.123583,0.203316,5.94658
2021-07-01,0.389478,13.8282,2.47417,0.048723,0.690507,3.68169,0.26751,1.3986,10.5173,2.59681,0.140123,0.203985,5.59336
2021-07-02,0.389134,13.8974,2.51523,0.058256,0.697076,3.51114,0.258979,1.42988,10.4464,2.64259,0.135615,0.219311,5.10029
2021-07-03,0.396764,13.9973,1.96245,0.028648,0.591121,3.58976,0.199633,1.22535,9.98915,2.53914,0.085303,0.162601,4.55807
2021-07-04,0.349717,14.2279,1.82437,0.017017,0.57321,3.68035,0.168358,1.15431,9.87067,2.44321,0.07501,0.151805,4.50351
2021-07-05,0.410713,14.525,2.34351,0.053816,0.692703,3.90931,0.248053,1.40371,10.8548,2.5742,0.096588,0.171572,5.12911
2021-07-06,0.427745,14.7402,2.16545,0.036821,0.558074,4.05492,0.288795,1.46496,11.2005,2.49923,0.108052,0.142589,5.76452
2021-07-07,0.425419,15.0451,2.53593,0.060313,0.698786,4.00273,0.319911,1.47757,10.9748,2.46417,0.123013,0.16926,5.82827
2021-07-08,0.423283,15.3345,2.7522,0.072435,0.76239,3.88996,0.339301,1.46317,10.9304,2.4981,0.127281,0.200295,5.61455
2021-07-09,0.401822,15.5728,2.6437,0.071626,0.688447,3.83973,0.284935,1.44128,11.0219,2.54886,0.128203,0.237656,5.2955
2021-07-10,0.404984,15.601,2.04937,0.029922,0.54897,3.84312,0.199492,1.19573,10.4837,2.50581,0.103781,0.214587,4.94932
2021-07-11,0.353287,15.6343,1.86932,0.02371,0.531913,3.62126,0.154053,1.12639,9.78792,2.5232,0.086449,0.191449,4.88102
2021-07-12,0.35471,15.7547,2.48667,0.057776,0.670919,3.57371,0.288496,1.38229,10.353,2.70923,0.086631,0.231088,5.50003
2021-07-13,0.378803,15.8802,2.61796,0.055556,0.72345,3.52615,0.303778,1.42656,10.6132,2.76296,0.098801,0.202721,5.39287
2021-07-14,0.366365,15.8802,2.31598,0.02358,0.674244,3.45743,0.238921,1.42059,10.5105,2.76571,0.082946,0.150839,5.34414
2021-07-15,0.388741,16.0236,2.28918,0.027951,0.603334,3.5271,0.240203,1.43187,10.5676,2.7473,0.081899,0.157176,5.60513
2021-07-16,0.426293,15.6471,2.30737,0.02867,0.574905,3.72993,0.258476,1.46248,10.7211,2.77966,0.092582,0.163172,5.67223
2021-07-17,0.43394,14.9733,1.72919,0.021678,0.335871,3.77461,0.198013,1.26227,10.1425,2.65838,0.087048,0.141423,5.3499
2021-07-18,0.420867,14.5916,1.47656,0.014483,0.279318,3.30091,0.142079,1.21703,10.0371,2.58623,0.075525,0.168089,5.29478
2021-07-19,0.452896,14.7889,2.33973,0.05185,0.533161,3.02517,0.253473,1.5231,10.6852,2.827,0.125134,0.223545,5.65405
2021-07-20,0.418039,14.4379,2.48959,0.05356,0.587571,2.9362,0.287004,1.608,10.8239,2.8087,0.145235,0.23234,5.70516
2021-07-21,0.375201,14.2125,2.59463,0.070521,0.60639,2.90378,0.308956,1.58309,10.7639,2.78384,0.158976,0.242602,5.61579
2021-07-22,0.37247,14.0383,2.57809,0.055817,0.628544,2.99407,0.303913,1.46534,10.8256,2.63555,0.137565,0.249824,5.47125
2021-07-23,0.361816,14.3098,2.44828,0.034799,0.618445,3.17327,0.318848,1.41474,10.8194,2.53634,0.116672,0.223784,5.46967
2021-07-24,0.345021,14.4815,1.86237,0.01518,0.440951,3.1508,0.234391,1.32982,10.1026,2.42219,0.086474,0.186061,5.44481
2021-07-25,0.317751,14.4661,1.73039,0.015903,0.414619,3.07492,0.191154,1.26296,9.76428,2.38376,0.094852,0.203609,5.61585
2021-07-26,0.375269,14.8965,2.47984,0.045702,0.648606,3.15806,0.297814,1.52933,10.3374,2.60869,0.133532,0.224402,6.14966
2021-07-27,0.397231,15.1629,2.51651,0.026309,0.649836,3.09151,0.330378,1.57724,10.4587,2.63799,0.134611,0.226537,6.1947
2021-07-28,0.396478,15.2884,2.16323,0.014311,0.501589,2.8196,0.327525,1.57294,10.5709,2.67611,0.114621,0.149028,6.23198
2021-07-29,0.398302,15.2833,1.89048,0.013924,0.293423,2.8196,0.326278,1.6374,10.5733,2.72875,0.115413,0.111766,6.18921
2021-07-30,0.395192,14.9528,2.0218,0.011172,0.37124,2.76232,0.327435,1.60611,10.5848,2.73792,0.092788,0.197593,5.98631
2021-07-31,0.393005,14.8734,1.59318,0.011924,0.240652,2.76672,0.252103,1.38719,9.77194,2.71913,0.067096,0.161543,5.35294
2021-08-01,0.369751,15.2431,1.58602,0.013272,0.309289,2.61078,0.16899,1.33482,9.27178,2.72259,0.074615,0.179532,5.10324
2021-08-02,0.418089,15.4464,2.07694,0.018773,0.460042,2.88402,0.257991,1.6321,10.3083,2.95789,0.104587,0.216747,5.41335
2021-08-03,0.424357,15.7886,2.36352,0.02249,0.625309,2.98693,0.272156,1.73347,10.4885,2.93871,0.103936,0.216645,5.37094
2021-08-04,0.433258,16.2157,2.41363,0.024462,0.645623,3.08903,0.283602,1.77381,10.4713,2.8706,0.107171,0.19742,5.31215
2021-08-05,0.420982,15.9507,2.13295,0.01664,0.598857,3.28063,0.219967,1.802,10.3942,2.91923,0.088523,0.123693,5.3889
2021-08-06,0.378945,16.0331,1.7607,0.013303,0.415606,3.41813,0.209789,1.75899,10.3897,2.827,0.090011,0.115711,5.28801
2021-08-07,0.366628,16.1,1.47681,0.013027,0.335673,3.58677,0.183494,1.53653,9.89859,2.80634,0.069748,0.108431,4.99252
2021-08-08,0.367252,15.8658,1.27595,0.01443,0.226538,3.50865,0.147226,1.40921,9.24266,2.77731,0.079029,0.089261,5.1109
2021-08-09,0.419913,16.0511,1.86846,0.017074,0.386817,3.63444,0.210112,1.35896,9.73298,2.90393,0.098989,0.165991,5.73415
2021-08-10,0.427637,16.118,2.2576,0.023202,0.536473,3.69511,0.234438,1.38194,9.79595,2.92045,0.127774,0.205668,5.94399
2021-08-11,0.415482,15.7912,2.33088,0.031552,0.57538,3.73214,0.256258,1.30934,9.87289,2.8681,0.132833,0.171937,5.95803
2021-08-12,0.417454,15.4695,2.29246,0.032328,0.588114,3.80877,0.263805,1.2086,10.2602,2.86201,0.135212,0.134284,6.0721
2021-08-13,0.40623,15.5184,2.13895,0.020081,0.554815,3.84337,0.270522,1.04893,10.1766,2.76149,0.142826,0.083118,6.13761
2021-08-14,0.426563,14.7079,1.75346,0.01302,0.366204,3.77459,0.217886,1.02444,9.86571,2.63765,0.142641,0.136798,5.58335
2021-08-15,0.418305,14.129,1.65415,0.01269,0.37608,3.59958,0.217871,0.966053,9.27794,2.5637,0.106541,0.138691,5.04768
2021-08-16,0.43118,14.3116,1.82152,0.012729,0.406792,3.86157,0.221274,1.16488,9.79547,2.75879,0.095131,0.127245,5.43198
2021-08-17,0.427629,14.5535,1.75916,0.012248,0.370422,3.96771,0.188166,1.31948,10.1496,2.82795,0.093636,0.134396,5.51086
2021-08-18,0.410798,14.6127,1.8884,0.016829,0.448758,3.82968,0.188656,1.39752,10.2454,2.8575,0.094518,0.162519,5.6183
2021-08-19,0.445043,14.4352,2.26131,0.03564,0.611149,3.73747,0.195422,1.40333,9.98872,2.85807,0.115617,0.228685,5.70446
2021-08-20,0.443639,14.237,2.41118,0.050722,0.670945,3.69401,0.199823,1.42204,9.89457,2.8601,0.125605,0.207042,5.43365
2021-08-21,0.43229,14.1109,2.05028,0.041089,0.532481,3.57784,0.170824,1.22667,9.39635,2.80573,0.106427,0.181879,5.18533
2021-08-22,0.42739,14.0852,1.79125,0.02287,0.448295,3.3853,0.172113,1.19526,8.6414,2.71624,0.088619,0.177583,4.93678
2021-08-23,0.437048,14.0543,2.2056,0.025055,0.614229,3.48319,0.224236,1.47652,9.56897,2.87228,0.094667,0.205928,5.68695
2021-08-24,0.437692,14.1032,2.34596,0.023868,0.643977,3.60553,0.256506,1.51196,9.90837,2.86114,0.112339,0.206538,5.70248
2021-08-25,0.427626,13.9874,2.27074,0.024571,0.526491,3.60803,0.248456,1.55482,9.89173,2.80994,0.152113,0.192702,6.09426
2021-08-26,0.447813,13.5063,2.28685,0.026154,0.566468,3.58215,0.255416,1.63192,10.0235,2.85287,0.156956,0.144975,6.02126
2021-08-27,0.452495,13.4934,2.27828,0.028025,0.568774,3.65729,0.215063,1.61268,9.8859,2.83947,0.136497,0.189461,5.90224
2021-08-28,0.436475,13.4342,1.76373,0.013365,0.438764,3.67787,0.16167,1.35378,9.37526,2.69351,0.090263,0.130593,5.46656
2021-08-29,0.400408,13.2901,1.69447,0.013642,0.468547,3.54402,0.130123,1.23594,9.49125,2.64648,0.092245,0.12439,5.46383
2021-08-30,0.444381,13.3056,2.31437,0.031451,0.647944,3.54884,0.242524,1.56864,9.85087,2.76704,0.140395,0.140533,5.89932
2021-08-31,0.436708,14.1907,2.52307,0.047956,0.705693,3.49604,0.274219,1.55713,9.88281,2.76931,0.145732,0.178522,5.51734
2021-09-01,0.428323,14.5517,2.61976,0.049914,0.733572,3.47134,0.277972,1.46605,9.98577,2.70707,0.143207,0.204548,5.13658
2021-09-02,0.419433,14.7299,2.62552,0.050138,0.733282,3.51345,0.25486,1.39954,9.56759,2.68188,0.161374,0.231392,4.73664
2021-09-03,0.396761,14.7246,2.56548,0.052318,0.691045,3.51892,0.286623,1.33839,9.73949,2.60845,0.165447,0.227683,4.73111
2021-09-04,0.393242,14.5064,2.21146,0.041872,0.613222,3.37608,0.225215,1.1142,9.17279,2.5554,0.137557,0.184098,4.52316
2021-09-05,0.383112,14.1899,1.91834,0.038377,0.529993,3.3031,0.163391,1.02635,8.51287,2.55666,0.107366,0.175568,4.59494
2021-09-06,0.387585,14.1899,2.64672,0.074993,0.773676,3.45306,0.276249,1.22691,9.12185,2.70433,0.13979,0.236788,4.63487
2021-09-07,0.397129,13.7722,2.70954,0.06984,0.805929,3.30661,0.291501,1.22721,9.47553,2.73498,0.120392,0.230937,4.78182
2021-09-08,0.405444,13.5168,2.69648,0.066383,0.792759,3.2241,0.299947,1.30823,9.59692,2.7415,0.145896,0.216913,5.03466
2021-09-09,0.396609,13.5035,2.81645,0.094515,0.813666,3.34319,0.306255,1.28448,9.31284,2.75425,0.167814,0.242264,4.93259
2021-09-10,0.385677,13.8839,2.92483,0.096599,0.864756,3.22769,0.308773,1.27048,9.29015,2.80466,0.175624,0.23538,4.47973
2021-09-11,0.392865,13.9079,2.37652,0.053328,0.748573,3.01124,0.223272,1.15126,8.52705,2.73224,0.159957,0.168279,4.1287
2021-09-12,0.367987,13.5141,2.124,0.02656,0.625688,2.75547,0.175802,1.11213,8.42338,2.72151,0.123333,0.209839,4.42842
2021-09-13,0.41824,12.8118,2.80561,0.078751,0.856327,2.86251,0.280017,1.26318,9.40579,2.83036,0.154304,0.239482,4.95251
2021-09-14,0.405896,13.4902,2.9543,0.077333,0.833731,2.87606,0.321421,1.34199,9.73935,2.87572,0.187714,0.251084,5.11383
2021-09-15,0.419477,13.3439,3.04225,0.069891,0.834936,3.04051,0.348368,1.26701,9.64865,2.85058,0.202711,0.260069,5.07133
2021-09-16,0.438703,13.5115,2.92032,0.066741,0.839916,3.0944,0.332452,1.25428,9.3418,2.85382,0.167598,0.245127,4.71818
2021-09-17,0.443398,13.3466,2.8506,0.067569,0.846828,3.18574,0.298575,1.27534,9.33683,2.87959,0.172077,0.204953,4.92008
2021-09-18,0.401163,13.4237,2.37983,0.037798,0.740729,3.36854,0.22884,1.13605,8.79123,2.85305,0.106187,0.206636,4.7233
2021-09-19,0.41786,13.4556,2.10542,0.026355,0.643472,3.43535,0.206996,0.947269,8.4251,2.82595,0.096174,0.194934,4.36348
